user_id,first_name,last_name,age,city,reg_date,plan,churn_date,total_calls,total_call_duration,total_internet_sessions,total_mb_used,total_messages,messages_included,mb_per_month_included,minutes_included,usd_monthly_pay,usd_per_gb,usd_per_message,usd_per_minute,plan_name,total_minutes_used,total_sms,total_mb,extra_usage,log_total_calls,log_total_mb_used,log_total_messages,total_calls_scaled,total_mb_scaled,total_messages_scaled,region
1072,Seymour,Spence,66,"Dallas-Fort Worth-Arlington, TX MSA",2018-07-12,surf,Activo,2.0,3.4799999999999995,7.0,2994.1800000000003,3.0,50,15360,500,20,10,0.03,0.03,surf,6.959999999999999,3.0,2994.1800000000003,-12365.82,1.0986122886681098,8.004759608910552,1.3862943611198906,0.13333333333333333,0.32047273844296437,0.2,"Dallas-Fort Worth-Arlington, TX MSA"
1073,Grady,Crawford,30,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-04-06,surf,Activo,2.0,21.31,2.0,553.47,0.0,50,15360,500,20,10,0.03,0.03,surf,42.62,0.0,553.47,-14806.53,1.0986122886681098,6.318012702531502,0.0,0.13333333333333333,0.05923893905711329,0.0,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
1074,Particia,Fuller,69,"Knoxville, TN MSA",2018-11-26,ultimate,Activo,14.0,124.92,15.0,5395.36,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate,1748.88,0.0,5395.36,-25324.64,2.70805020110221,8.593479931188217,0.0,0.9333333333333333,0.5774755672957644,0.0,"Knoxville, TN MSA"
1075,Salena,Bates,35,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-08-06,surf,Activo,4.0,27.090000000000003,7.0,2763.38,3.0,50,15360,500,20,10,0.03,0.03,surf,108.36000000000001,3.0,2763.38,-12596.619999999999,1.6094379124341003,7.924571657348064,1.3862943611198906,0.26666666666666666,0.2957697786901652,0.2,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA"
1076,Ronny,Browning,51,"Buffalo-Cheektowaga, NY MSA",2018-07-29,surf,Activo,4.0,10.26,4.0,2505.77,5.0,50,15360,500,20,10,0.03,0.03,surf,41.04,5.0,2505.77,-12854.23,1.6094379124341003,7.82675035083037,1.791759469228055,0.26666666666666666,0.2681972940198073,0.3333333333333333,"Buffalo-Cheektowaga, NY MSA"
1077,Chau,Webster,23,"Charlotte-Concord-Gastonia, NC-SC MSA",2018-01-14,ultimate,Activo,2.0,29.36,1.0,29.4,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate,58.72,0.0,29.4,-30690.6,1.0986122886681098,3.414442608412176,0.0,0.13333333333333333,0.003146737507505611,0.0,"Charlotte-Concord-Gastonia, NC-SC MSA"
1078,Earnest,Gray,47,"Seattle-Tacoma-Bellevue, WA MSA",2018-02-11,surf,Activo,6.0,33.22,11.0,3842.22,7.0,50,15360,500,20,10,0.03,0.03,surf,199.32,7.0,3842.22,-11517.78,1.9459101490553132,8.254065835868793,2.0794415416798357,0.4,0.4112400607512996,0.4666666666666667,"Seattle-Tacoma-Bellevue, WA MSA"
1079,Brian,Mccall,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-01-26,surf,Activo,6.0,49.98,4.0,994.66,2.0,50,15360,500,20,10,0.03,0.03,surf,299.88,2.0,994.66,-14365.34,1.9459101490553132,6.903405833844299,1.0986122886681098,0.4,0.10646033772841942,0.13333333333333333,"New York-Newark-Jersey City, NY-NJ-PA MSA"
1080,Neal,Mcgee,45,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-08-03,surf,Activo,0.0,0.0,2.0,619.87,3.0,50,15360,500,20,10,0.03,0.03,surf,0.0,3.0,619.87,-14740.13,0.0,6.431121720244293,1.3862943611198906,0.0,0.0663458564210035,0.2,"New York-Newark-Jersey City, NY-NJ-PA MSA"
1081,Grayce,Sears,44,"Dallas-Fort Worth-Arlington, TX MSA",2018-04-27,surf,Activo,0.0,0.0,3.0,1194.74,4.0,50,15360,500,20,10,0.03,0.03,surf,0.0,4.0,1194.74,-14165.26,0.0,7.086520519573314,1.6094379124341003,0.0,0.12787527788153924,0.26666666666666666,"Dallas-Fort Worth-Arlington, TX MSA"
1082,Dominic,Witt,64,"Memphis, TN-MS-AR MSA",2018-04-15,surf,Activo,3.0,5.82,0.0,0.0,1.0,50,15360,500,20,10,0.03,0.03,surf,17.46,1.0,0.0,-15360.0,1.3862943611198906,0.0,0.6931471805599453,0.2,0.0,0.06666666666666667,"Memphis, TN-MS-AR MSA"
1083,Lyndia,Acevedo,65,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-10-26,surf,2018-12-18,3.0,51.31,6.0,1294.21,4.0,50,15360,500,20,10,0.03,0.03,surf,153.93,4.0,1294.21,-14065.79,1.3862943611198906,7.166428123148938,1.6094379124341003,0.2,0.13852173978193325,0.26666666666666666,"Los Angeles-Long Beach-Anaheim, CA MSA"
1084,Wiley,Mckinney,21,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-06-04,surf,2018-11-11,9.0,41.23,7.0,2252.06,6.0,50,15360,500,20,10,0.03,0.03,surf,371.07,6.0,2252.06,-13107.94,2.302585092994046,7.720044571236097,1.9459101490553132,0.6,0.24104223371269,0.4,"Miami-Fort Lauderdale-West Palm Beach, FL MSA"
1085,Ignacio,Bennett,48,"Atlanta-Sandy Springs-Roswell, GA MSA",2018-07-19,ultimate,Activo,6.0,77.13,5.0,1612.75,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate,462.78,0.0,1612.75,-29107.25,1.9459101490553132,7.386315942160852,0.0,0.4,0.17261567738876443,0.0,"Atlanta-Sandy Springs-Roswell, GA MSA"
1086,Adena,Macias,36,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-01-13,ultimate,Activo,15.0,63.02,15.0,4732.91,15.0,1000,30720,3000,70,7,0.01,0.01,ultimate,945.3000000000001,15.0,4732.91,-25987.09,2.772588722239781,8.462506778486366,2.772588722239781,1.0,0.5065722930832783,1.0,"New York-Newark-Jersey City, NY-NJ-PA MSA"
1087,Lenard,Atkinson,45,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-11-18,surf,Activo,9.0,32.42,10.0,3403.5,10.0,50,15360,500,20,10,0.03,0.03,surf,291.78000000000003,10.0,3403.5,-11956.5,2.302585092994046,8.13285336492302,2.3978952727983707,0.6,0.36428303084337915,0.6666666666666666,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA"
1088,Paris,Robertson,64,"Phoenix-Mesa-Chandler, AZ MSA",2018-05-27,ultimate,Activo,1.0,9.85,1.0,199.97,2.0,1000,30720,3000,70,7,0.01,0.01,ultimate,9.85,2.0,199.97,-30520.03,0.6931471805599453,5.303155643188286,1.0986122886681098,0.06666666666666667,0.021403166645438676,0.13333333333333333,"Phoenix-Mesa-Chandler, AZ MSA"
1089,Malena,Kelley,70,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-09-03,surf,Activo,0.0,0.0,15.0,4265.13,15.0,50,15360,500,20,10,0.03,0.03,surf,0.0,15.0,4265.13,-11094.869999999999,0.0,8.358462372078474,2.772588722239781,0.0,0.45650491650977576,1.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA"
1090,Brock,Skinner,30,"Indianapolis-Carmel-Anderson, IN MSA",2018-05-12,surf,Activo,2.0,24.87,2.0,1155.9299999999998,2.0,50,15360,500,20,10,0.03,0.03,surf,49.74,2.0,1155.9299999999998,-14204.07,1.0986122886681098,7.053525224066942,1.0986122886681098,0.13333333333333333,0.12372137030785581,0.13333333333333333,"Indianapolis-Carmel-Anderson, IN MSA"
1091,Taylor,Oliver,38,"Riverside-San Bernardino-Ontario, CA MSA",2018-05-04,ultimate,Activo,0.0,0.0,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,-30720.0,0.0,0.0,0.0,0.0,0.0,0.0,"Riverside-San Bernardino-Ontario, CA MSA"
1092,Taren,Strickland,26,"Dallas-Fort Worth-Arlington, TX MSA",2018-12-10,surf,Activo,15.0,99.99,15.0,7431.55,15.0,50,15360,500,20,10,0.03,0.03,surf,1499.85,15.0,7431.55,-7928.45,2.772588722239781,8.913624282061196,2.772588722239781,1.0,0.7954128273436505,1.0,"Dallas-Fort Worth-Arlington, TX MSA"
1093,Karima,Hampton,69,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-12-17,surf,Activo,15.0,109.5,15.0,4063.91,15.0,50,15360,500,20,10,0.03,0.03,surf,1642.5,15.0,4063.91,-11296.09,2.772588722239781,8.31014688151541,2.772588722239781,1.0,0.4349679600043241,1.0,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA"
1094,Walter,Petersen,54,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-10-30,surf,2018-12-12,5.0,31.85,9.0,5043.98,5.0,50,15360,500,20,10,0.03,0.03,surf,159.25,5.0,5043.98,-10316.02,1.791759469228055,8.526148968458742,1.791759469228055,0.3333333333333333,0.5398667024866718,0.3333333333333333,"Los Angeles-Long Beach-Anaheim, CA MSA"
1095,Lilliam,Alvarado,55,"Louisville/Jefferson County, KY-IN MSA",2018-04-21,surf,Activo,1.0,0.0,4.0,2428.26,2.0,50,15360,500,20,10,0.03,0.03,surf,0.0,2.0,2428.26,-12931.74,0.6931471805599453,7.795341963207937,1.0986122886681098,0.06666666666666667,0.25990125238012163,0.13333333333333333,"Louisville/Jefferson County, KY-IN MSA"
1096,Song,Cline,28,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-12-22,ultimate,Activo,15.0,97.37,15.0,6351.65,14.0,1000,30720,3000,70,7,0.01,0.01,ultimate,1460.5500000000002,14.0,6351.65,-24368.35,2.772588722239781,8.756627327666427,2.70805020110221,1.0,0.679829091481225,0.9333333333333333,"New York-Newark-Jersey City, NY-NJ-PA MSA"
1097,Deandre,Powell,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-26,surf,Activo,2.0,19.21,6.0,1710.83,0.0,50,15360,500,20,10,0.03,0.03,surf,38.42,0.0,1710.83,-13649.17,1.0986122886681098,7.445318252705788,0.0,0.13333333333333333,0.18311336496482397,0.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA"
1098,Collin,Sims,33,"Albany-Schenectady-Troy, NY MSA",2018-08-14,surf,Activo,3.0,17.22,3.0,1711.39,4.0,50,15360,500,20,10,0.03,0.03,surf,51.66,4.0,1711.39,-13648.61,1.3862943611198906,7.445645334496674,1.6094379124341003,0.2,0.1831733028221098,0.26666666666666666,"Albany-Schenectady-Troy, NY MSA"
1099,Shavon,Banks,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-26,surf,Activo,3.0,13.8,1.0,261.9,2.0,50,15360,500,20,10,0.03,0.03,surf,41.400000000000006,2.0,261.9,-15098.1,1.3862943611198906,5.571773731735836,1.0986122886681098,0.2,0.028031651469922432,0.13333333333333333,"New York-Newark-Jersey City, NY-NJ-PA MSA"
1100,Aaron,Rowe,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-13,surf,Activo,5.0,19.99,1.0,0.0,4.0,50,15360,500,20,10,0.03,0.03,surf,99.94999999999999,4.0,0.0,-15360.0,1.791759469228055,0.0,1.6094379124341003,0.3333333333333333,0.0,0.26666666666666666,"New York-Newark-Jersey City, NY-NJ-PA MSA"
1101,Sage,Conley,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-08,surf,Activo,2.0,8.23,3.0,471.79,3.0,50,15360,500,20,10,0.03,0.03,surf,16.46,3.0,471.79,-14888.21,1.0986122886681098,6.158651315275995,1.3862943611198906,0.13333333333333333,0.05049657444442423,0.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA"
1102,Marquitta,Walton,30,"Riverside-San Bernardino-Ontario, CA MSA",2018-02-20,ultimate,Activo,15.0,70.35592703379679,15.0,3676.71,15.0,1000,30720,3000,70,7,0.01,0.01,ultimate,1055.3389055069517,15.0,3676.71,-27043.29,2.772588722239781,8.210045554856098,2.772588722239781,1.0,0.3935252129666992,1.0,"Riverside-San Bernardino-Ontario, CA MSA"
1103,Moises,Weeks,28,"Seattle-Tacoma-Bellevue, WA MSA",2018-07-01,surf,Activo,5.0,34.480000000000004,3.0,812.1400000000001,2.0,50,15360,500,20,10,0.03,0.03,surf,172.40000000000003,2.0,812.1400000000001,-14547.86,1.791759469228055,6.700903296444813,1.0986122886681098,0.3333333333333333,0.08692487752876216,0.13333333333333333,"Seattle-Tacoma-Bellevue, WA MSA"
1104,Thurman,Stephens,20,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-12-23,ultimate,Activo,4.0,8.73,15.0,5633.81,15.0,1000,30720,3000,70,7,0.01,0.01,ultimate,34.92,15.0,5633.81,-25086.19,1.6094379124341003,8.636718708070457,2.772588722239781,0.26666666666666666,0.6029973209918431,1.0,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
1105,Micheal,Poole,57,"Providence-Warwick, RI-MA MSA",2018-01-08,surf,Activo,9.0,53.36,3.0,1323.48,7.0,50,15360,500,20,10,0.03,0.03,surf,480.24,7.0,1323.48,-14036.52,2.302585092994046,7.188775208560368,2.0794415416798357,0.6,0.1416545631439975,0.4666666666666667,"Providence-Warwick, RI-MA MSA"
1106,Eddy,Garrison,47,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-05-10,surf,2018-11-14,2.0,7.59,6.0,2652.64,0.0,50,15360,500,20,10,0.03,0.03,surf,15.18,0.0,2652.64,-12707.36,1.0986122886681098,7.883687561381157,0.0,0.13333333333333333,0.28391706741189404,0.0,"New York-Newark-Jersey City, NY-NJ-PA MSA"
1107,Lane,Cash,61,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-11-15,ultimate,Activo,11.0,57.81,8.0,1743.7,10.0,1000,30720,3000,70,7,0.01,0.01,ultimate,635.9100000000001,10.0,1743.7,-28976.3,2.4849066497880004,7.464337900085856,2.3978952727983707,0.7333333333333333,0.18663150312372567,0.6666666666666666,"New York-Newark-Jersey City, NY-NJ-PA MSA"
1108,Porfirio,Kane,45,"Salt Lake City, UT MSA",2018-12-30,ultimate,Activo,0.0,0.0,2.0,233.17,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,233.17,-30486.83,0.0,5.456047347313921,0.0,0.0,0.024956625327383786,0.0,"Salt Lake City, UT MSA"
1109,Dominic,Salinas,41,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-16,surf,Activo,0.0,0.0,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,-15360.0,0.0,0.0,0.0,0.0,0.0,0.0,"New York-Newark-Jersey City, NY-NJ-PA MSA"
1110,Anderson,Cotton,65,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-04-20,surf,Activo,4.0,32.120000000000005,3.0,983.39,1.0,50,15360,500,20,10,0.03,0.03,surf,128.48000000000002,1.0,983.39,-14376.61,1.6094379124341003,6.892022159993138,0.6931471805599453,0.26666666666666666,0.10525408835054227,0.06666666666666667,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA"
1111,Booker,Hahn,75,"Urban Honolulu, HI MSA",2018-09-17,surf,Activo,6.0,61.48,1.0,247.08,6.0,50,15360,500,20,10,0.03,0.03,surf,368.88,6.0,247.08,-15112.92,1.9459101490553132,5.5137512747921935,1.9459101490553132,0.4,0.02644543888960838,0.4,"Urban Honolulu, HI MSA"
1112,Amal,Pacheco,18,"Grand Rapids-Kentwood, MI MSA",2018-10-08,ultimate,Activo,7.0,33.14,5.0,553.55,8.0,1000,30720,3000,70,7,0.01,0.01,ultimate,231.98000000000002,8.0,553.55,-30166.45,2.0794415416798357,6.31815697405075,2.1972245773362196,0.4666666666666667,0.05924750160815411,0.5333333333333333,"Grand Rapids-Kentwood, MI MSA"
1113,Spencer,Powers,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-04,ultimate,Activo,2.0,16.22,7.0,2767.91,3.0,1000,30720,3000,70,7,0.01,0.01,ultimate,32.44,3.0,2767.91,-27952.09,1.0986122886681098,7.926209019934178,1.3862943611198906,0.13333333333333333,0.2962546331428522,0.2,"New York-Newark-Jersey City, NY-NJ-PA MSA"
1114,Esta,Estes,55,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-07-21,surf,Activo,3.0,29.96,3.0,1084.28,4.0,50,15360,500,20,10,0.03,0.03,surf,89.88,4.0,1084.28,-14275.72,1.3862943611198906,6.98959329719777,1.6094379124341003,0.2,0.11605253553191103,0.26666666666666666,"New York-Newark-Jersey City, NY-NJ-PA MSA"
1115,Yevette,Yang,21,"El Paso, TX MSA",2018-11-19,surf,Activo,7.0,41.07,10.0,1637.49,15.0,50,15360,500,20,10,0.03,0.03,surf,287.49,15.0,1637.49,-13722.51,2.0794415416798357,7.401530364977126,2.772588722239781,0.4666666666666667,0.17526364629814162,1.0,"El Paso, TX MSA"
1116,Moriah,Yates,60,"Cincinnati, OH-KY-IN MSA",2018-08-08,surf,Activo,0.0,0.0,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,-15360.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cincinnati, OH-KY-IN MSA"
1117,Hank,Taylor,49,"Dallas-Fort Worth-Arlington, TX MSA",2018-01-24,surf,Activo,1.0,5.6,3.0,690.77,0.0,50,15360,500,20,10,0.03,0.03,surf,5.6,0.0,690.77,-14669.23,0.6931471805599453,6.539253530428342,0.0,0.06666666666666667,0.07393441728094051,0.0,"Dallas-Fort Worth-Arlington, TX MSA"
1118,Deane,Ramirez,28,"Columbus, OH MSA",2018-12-08,surf,Activo,15.0,119.35,15.0,7900.14,15.0,50,15360,500,20,10,0.03,0.03,surf,1790.25,15.0,7900.14,-7459.86,2.772588722239781,8.97476233184179,2.772588722239781,1.0,0.8455668997464415,1.0,"Columbus, OH MSA"
1119,Anderson,Palmer,60,"Louisville/Jefferson County, KY-IN MSA",2018-10-05,surf,Activo,6.0,26.69,2.0,1813.66,5.0,50,15360,500,20,10,0.03,0.03,surf,160.14000000000001,5.0,1813.66,-13546.34,1.9459101490553132,7.503653401327211,1.791759469228055,0.4,0.1941194540089329,0.3333333333333333,"Louisville/Jefferson County, KY-IN MSA"
1120,Abraham,Mcconnell,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-03,surf,Activo,4.0,40.27,1.0,765.04,2.0,50,15360,500,20,10,0.03,0.03,surf,161.08,2.0,765.04,-14594.96,1.6094379124341003,6.641234387698359,1.0986122886681098,0.26666666666666666,0.08188367560347254,0.13333333333333333,"New York-Newark-Jersey City, NY-NJ-PA MSA"
1121,Kathaleen,Albert,34,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-03-13,surf,Activo,0.0,0.0,14.0,5841.42,15.0,50,15360,500,20,10,0.03,0.03,surf,0.0,15.0,5841.42,-9518.58,0.0,8.67290037355076,2.772588722239781,0.0,0.6252182112616812,1.0,"Miami-Fort Lauderdale-West Palm Beach, FL MSA"
1122,Lashay,Reese,57,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-03-04,surf,Activo,1.0,0.0,1.0,200.52,3.0,50,15360,500,20,10,0.03,0.03,surf,0.0,3.0,200.52,-15159.48,0.6931471805599453,5.305888632044355,1.3862943611198906,0.06666666666666667,0.021462034183844396,0.2,"Miami-Fort Lauderdale-West Palm Beach, FL MSA"
1123,Dierdre,Nash,66,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-04-19,surf,Activo,5.0,55.81,1.0,581.77,4.0,50,15360,500,20,10,0.03,0.03,surf,279.05,4.0,581.77,-14778.23,1.791759469228055,6.367792597361268,1.6094379124341003,0.3333333333333333,0.06226794148780746,0.26666666666666666,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA"
1124,Jenell,Navarro,48,"New Haven-Milford, CT MSA",2018-02-19,ultimate,Activo,6.0,33.71,6.0,4433.85,7.0,1000,30720,3000,70,7,0.01,0.01,ultimate,202.26,7.0,4433.85,-26286.15,1.9459101490553132,8.39724907230023,2.0794415416798357,0.4,0.47456333665488964,0.4666666666666667,"New Haven-Milford, CT MSA"
1125,Assunta,Carver,39,"North Port-Sarasota-Bradenton, FL MSA",2018-08-16,surf,Activo,15.0,119.14,15.0,3954.66,15.0,50,15360,500,20,10,0.03,0.03,surf,1787.1,15.0,3954.66,-11405.34,2.772588722239781,8.282902743649691,2.772588722239781,1.0,0.42327472623918844,1.0,"North Port-Sarasota-Bradenton, FL MSA"
1126,Jermaine,Mcguire,68,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-06-02,ultimate,Activo,2.0,22.16,0.0,0.0,2.0,1000,30720,3000,70,7,0.01,0.01,ultimate,44.32,2.0,0.0,-30720.0,1.0986122886681098,0.0,1.0986122886681098,0.13333333333333333,0.0,0.13333333333333333,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
1127,Marchelle,Brock,28,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-23,surf,Activo,1.0,7.47,5.0,460.85,3.0,50,15360,500,20,10,0.03,0.03,surf,7.47,3.0,460.85,-14899.15,0.6931471805599453,6.1352401630386195,1.3862943611198906,0.06666666666666667,0.04932564558959051,0.2,"New York-Newark-Jersey City, NY-NJ-PA MSA"
1128,Lucius,Fernandez,41,"Knoxville, TN MSA",2018-01-25,ultimate,Activo,3.0,25.6,1.0,1190.32,1.0,1000,30720,3000,70,7,0.01,0.01,ultimate,76.80000000000001,1.0,1190.32,-29529.68,1.3862943611198906,7.082817215046831,0.6931471805599453,0.2,0.1274021969365333,0.06666666666666667,"Knoxville, TN MSA"
1129,Marin,Bolton,70,"Baton Rouge, LA MSA",2018-11-10,surf,2018-12-27,0.0,0.0,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,-15360.0,0.0,0.0,0.0,0.0,0.0,0.0,"Baton Rouge, LA MSA"
1130,Clarence,Cunningham,27,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-05-17,surf,Activo,5.0,20.14,3.0,1315.33,3.0,50,15360,500,20,10,0.03,0.03,surf,100.7,3.0,1315.33,-14044.67,1.791759469228055,7.182602840328679,1.3862943611198906,0.3333333333333333,0.14078225325671276,0.2,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA"
1131,Shane,Morrison,60,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-01-07,surf,Activo,0.0,0.0,1.0,789.3,1.0,50,15360,500,20,10,0.03,0.03,surf,0.0,1.0,789.3,-14570.7,0.0,6.672412620210929,0.6931471805599453,0.0,0.08448026920660472,0.06666666666666667,"Los Angeles-Long Beach-Anaheim, CA MSA"
1132,Edward,Roberts,39,"San Francisco-Oakland-Berkeley, CA MSA",2018-04-14,ultimate,Activo,3.0,15.06,0.0,0.0,3.0,1000,30720,3000,70,7,0.01,0.01,ultimate,45.18,3.0,0.0,-30720.0,1.3862943611198906,0.0,1.3862943611198906,0.2,0.0,0.2,"San Francisco-Oakland-Berkeley, CA MSA"
1133,Larry,Barr,50,"Cincinnati, OH-KY-IN MSA",2018-07-21,ultimate,Activo,3.0,16.43,2.0,629.38,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate,49.29,0.0,629.38,-30090.62,1.3862943611198906,6.446322812152068,0.0,0.2,0.06736372967598236,0.0,"Cincinnati, OH-KY-IN MSA"
1134,Shannon,Nichols,71,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-09-03,surf,Activo,6.0,33.980000000000004,4.0,969.47,1.0,50,15360,500,20,10,0.03,0.03,surf,203.88000000000002,1.0,969.47,-14390.53,1.9459101490553132,6.8777804902302,0.6931471805599453,0.4,0.10376420446943758,0.06666666666666667,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
1135,Scotty,White,51,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-12-23,ultimate,Activo,15.0,126.63,12.0,6921.2,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate,1899.4499999999998,0.0,6921.2,-23798.8,2.772588722239781,8.8424889171613,0.0,1.0,0.7407891032975454,0.0,"Miami-Fort Lauderdale-West Palm Beach, FL MSA"
1136,Jasper,Caldwell,25,"Knoxville, TN MSA",2018-10-14,surf,Activo,4.0,13.670000000000002,7.0,2067.54,4.0,50,15360,500,20,10,0.03,0.03,surf,54.68000000000001,4.0,2067.54,-13292.46,1.6094379124341003,7.634598323398808,1.6094379124341003,0.26666666666666666,0.22129270973701196,0.26666666666666666,"Knoxville, TN MSA"
1137,Allegra,Hopkins,20,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-10-02,surf,Activo,0.0,0.0,5.0,2059.42,5.0,50,15360,500,20,10,0.03,0.03,surf,0.0,5.0,2059.42,-13300.58,0.0,7.630665124497357,1.791759469228055,0.0,0.22042361080636755,0.3333333333333333,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
1138,Arlie,Higgins,66,"Riverside-San Bernardino-Ontario, CA MSA",2018-02-06,surf,Activo,0.0,0.0,0.0,0.0,1.0,50,15360,500,20,10,0.03,0.03,surf,0.0,1.0,0.0,-15360.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.06666666666666667,"Riverside-San Bernardino-Ontario, CA MSA"
1139,Thomas,Lawson,66,"New Orleans-Metairie, LA MSA",2018-11-18,surf,Activo,11.0,92.07,9.0,5230.84,9.0,50,15360,500,20,10,0.03,0.03,surf,1012.77,9.0,5230.84,-10129.16,2.4849066497880004,8.56251831162967,2.302585092994046,0.7333333333333333,0.5598666810802942,0.6,"New Orleans-Metairie, LA MSA"
1140,Randolph,Graves,53,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-03-26,surf,Activo,0.0,0.0,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,-15360.0,0.0,0.0,0.0,0.0,0.0,0.0,"New York-Newark-Jersey City, NY-NJ-PA MSA"
1141,Kirstie,Hodges,46,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-26,surf,Activo,1.0,5.86,3.0,1142.9,4.0,50,15360,500,20,10,0.03,0.03,surf,5.86,4.0,1142.9,-14217.1,0.6931471805599453,7.042198755531627,1.6094379124341003,0.06666666666666667,0.12232674480708039,0.26666666666666666,"New York-Newark-Jersey City, NY-NJ-PA MSA"
1142,Charlesetta,Dillard,18,"New Orleans-Metairie, LA MSA",2018-08-23,surf,Activo,5.0,16.94,5.0,1123.87,5.0,50,15360,500,20,10,0.03,0.03,surf,84.7,5.0,1123.87,-14236.130000000001,1.791759469228055,7.025422752405907,1.791759469228055,0.3333333333333333,0.12028992797824255,0.3333333333333333,"New Orleans-Metairie, LA MSA"
1143,Lorina,Stevens,69,"Cincinnati, OH-KY-IN MSA",2018-10-26,surf,Activo,0.0,0.0,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,-15360.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cincinnati, OH-KY-IN MSA"
1144,Kaycee,Peterson,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-21,ultimate,Activo,2.0,4.71,2.0,1630.74,1.0,1000,30720,3000,70,7,0.01,0.01,ultimate,9.42,1.0,1630.74,-29089.26,1.0986122886681098,7.397402209106782,0.6931471805599453,0.13333333333333333,0.17454118105407143,0.06666666666666667,"New York-Newark-Jersey City, NY-NJ-PA MSA"
